times, tumor_cell_fraction_error
0.00000000,0.00000000
30.00000000,0.00000000
60.00000000,0.00001195
90.00000000,0.00001906
120.00000000,0.00003140
150.00000000,0.00005277
180.00000000,0.00016465
210.00000000,0.00017142
240.00000000,0.00017633
270.00000000,0.00026482
300.00000000,0.00041326
330.00000000,0.00063895
360.00000000,0.00090205
390.00000000,0.00136733
420.00000000,0.00195051
450.00000000,0.00225945
480.00000000,0.00239299
510.00000000,0.00239570
540.00000000,0.00245217
570.00000000,0.00246347
600.00000000,0.00246432
630.00000000,0.00257674
660.00000000,0.00265986
690.00000000,0.00287701
720.00000000,0.00322144
750.00000000,0.00369604
780.00000000,0.00418204
810.00000000,0.00428322
840.00000000,0.00438447
870.00000000,0.00465636
900.00000000,0.00497237
930.00000000,0.00510922
960.00000000,0.00534518
990.00000000,0.00543303
1020.00000000,0.00563417
1050.00000000,0.00610400
1080.00000000,0.00623250
1110.00000000,0.00659575
1140.00000000,0.00706179
1170.00000000,0.00742858
1200.00000000,0.00768798
1230.00000000,0.00769271
1260.00000000,0.00769818
1290.00000000,0.00772857
1320.00000000,0.00773011
1350.00000000,0.00774939
1380.00000000,0.00775944
1410.00000000,0.00776396
1440.00000000,0.00776679
1470.00000000,0.00778118
1500.00000000,0.00778216
1530.00000000,0.00779134
1560.00000000,0.00779136
1590.00000000,0.00780897
1620.00000000,0.00781940
1650.00000000,0.00782299
1680.00000000,0.00782532
1710.00000000,0.00782544
1740.00000000,0.00784459
1770.00000000,0.00787278
1800.00000000,0.00798317
1830.00000000,0.00804609
1860.00000000,0.00804899
1890.00000000,0.00808754
1920.00000000,0.00816164
1950.00000000,0.00816164
1980.00000000,0.00816377
2010.00000000,0.00818243
2040.00000000,0.00818330
2070.00000000,0.00819992
2100.00000000,0.00824401
2130.00000000,0.00825762
2160.00000000,0.00826945
2190.00000000,0.00830297
2220.00000000,0.00833667
2250.00000000,0.00833705
2280.00000000,0.00834950
2310.00000000,0.00835606
2340.00000000,0.00835610
2370.00000000,0.00836420
2400.00000000,0.00836635
2430.00000000,0.00837485
2460.00000000,0.00837675
2490.00000000,0.00837756
2520.00000000,0.00838392
2550.00000000,0.00838808
2580.00000000,0.00840179
2610.00000000,0.00842813
2640.00000000,0.00843021
2670.00000000,0.00843176
2700.00000000,0.00843507
2730.00000000,0.00844414
2760.00000000,0.00844696
2790.00000000,0.00845795
2820.00000000,0.00847769
2850.00000000,0.00848363
2880.00000000,0.00848397
2910.00000000,0.00848501
2940.00000000,0.00848563
2970.00000000,0.00848570
3000.00000000,0.00848918
3030.00000000,0.00849965
3060.00000000,0.00853217
3090.00000000,0.00857897
3120.00000000,0.00858522
3150.00000000,0.00858709
3180.00000000,0.00858981
3210.00000000,0.00862187
3240.00000000,0.00866685
3270.00000000,0.00872150
3300.00000000,0.00876082
3330.00000000,0.00878014
3360.00000000,0.00878846
3390.00000000,0.00879135
3420.00000000,0.00879154
3450.00000000,0.00879211
3480.00000000,0.00879271
3510.00000000,0.00879307
3540.00000000,0.00879810
3570.00000000,0.00881740
3600.00000000,0.00888968
